id,event_id,log_name,source,message,timestamp,category,severity,description,recommended_action
29706,1013,Application,MsiInstaller,Product: HP Display Control Service -- The device is not a supported system. Aborting installation.,2026-02-15T18:24:00,,,,
29707,10005,Application,MsiInstaller,"Product: HP Display Control Service -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2753. The arguments are: DisplayControl, , ",2026-02-15T18:24:16,,,,
29708,1013,Application,MsiInstaller,Product: HP Display Control Service -- The device is not a supported system. Aborting installation.,2026-02-15T18:24:16,,,,
29709,1022,Application,.NET Runtime,.NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 26236.  Message ID: [0x2509].,2026-02-15T20:29:47,,,,
29710,10005,Application,MsiInstaller,"Product: HP Display Control Service -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2753. The arguments are: DisplayControl, , ",2026-02-16T17:39:55,,,,
29711,1013,Application,MsiInstaller,Product: HP Display Control Service -- The device is not a supported system. Aborting installation.,2026-02-16T17:39:55,,,,
29712,10005,Application,MsiInstaller,"Product: HP Display Control Service -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2753. The arguments are: DisplayControl, , ",2026-02-16T17:41:19,,,,
29713,1013,Application,MsiInstaller,Product: HP Display Control Service -- The device is not a supported system. Aborting installation.,2026-02-16T17:41:20,,,,
29714,10005,Application,MsiInstaller,"Product: HP Display Control Service -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2753. The arguments are: DisplayControl, , ",2026-02-17T13:27:57,,,,
29715,1013,Application,MsiInstaller,Product: HP Display Control Service -- The device is not a supported system. Aborting installation.,2026-02-17T13:27:57,,,,
29716,10005,Application,MsiInstaller,"Product: HP Display Control Service -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2753. The arguments are: DisplayControl, , ",2026-02-17T13:28:08,,,,
29717,1013,Application,MsiInstaller,Product: HP Display Control Service -- The device is not a supported system. Aborting installation.,2026-02-17T13:28:09,,,,
29718,1008,Application,Microsoft-Windows-Perflib,"The Open procedure for service ""ASP.NET"" in DLL ""C:\Windows\System32\aspnet_counters.dll"" failed with error code The parameter is incorrect.. Performance data for this service will not be available.",2026-02-17T14:42:40,,,,
29719,1008,Application,Microsoft-Windows-Perflib,"The Open procedure for service ""ASP.NET_4.0.30319"" in DLL ""C:\Windows\System32\aspnet_counters.dll"" failed with error code The parameter is incorrect.. Performance data for this service will not be available.",2026-02-17T14:42:40,,,,
29720,1008,Application,Microsoft-Windows-Perflib,"The Open procedure for service ""aspnet_state"" in DLL ""C:\Windows\System32\aspnet_counters.dll"" failed with error code The parameter is incorrect.. Performance data for this service will not be available.",2026-02-17T14:42:41,,,,
29721,1008,Application,Microsoft-Windows-Perflib,"The Open procedure for service ""ESENT"" in DLL ""C:\Windows\system32\esentprf.dll"" failed with error code Access is denied.. Performance data for this service will not be available.",2026-02-17T14:42:41,,,,
29722,1008,Application,Microsoft-Windows-Perflib,"The Open procedure for service ""MSDTC"" in DLL ""C:\Windows\system32\msdtcuiu.DLL"" failed with error code The system cannot find the file specified.. Performance data for this service will not be available.",2026-02-17T14:42:41,,,,
29723,1008,Application,Microsoft-Windows-Perflib,"The Open procedure for service ""WmiApRpl"" in DLL ""C:\Windows\system32\wbem\wmiaprpl.dll"" failed with error code The device is not ready.. Performance data for this service will not be available.",2026-02-17T14:42:41,,,,
29724,10005,Application,MsiInstaller,"Product: HP Display Control Service -- The installer has encountered an unexpected error installing this package. This may indicate a problem with this package. The error code is 2753. The arguments are: DisplayControl, , ",2026-02-17T15:26:53,,,,
29725,1013,Application,MsiInstaller,Product: HP Display Control Service -- The device is not a supported system. Aborting installation.,2026-02-17T15:26:54,,,,
